date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:42:28	68694/68694	---M--	200	added ('OK')	image/png	etag:%223249335a958899841a9824c317d3303e%22	https://eventify-html-demo.vercel.app/assets/img/bg/footer-bg1.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/bg/footer-bg1.png	(from https://eventify-html-demo.vercel.app/assets/css/main.css)
18:42:29	1509/1509	---M--	200	added ('OK')	image/png	etag:%22cf2a248df1923fd5cb22eaf6fa90ad25%22	https://eventify-html-demo.vercel.app/assets/img/bg/others-bg2.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/bg/others-bg2.png	(from https://eventify-html-demo.vercel.app/assets/css/main.css)
18:42:29	61804/61804	---M--	200	added ('OK')	image/png	etag:%22c7f88214c7042d21e2e4daf517ec4228%22	https://eventify-html-demo.vercel.app/assets/img/bg/popup-bg.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/bg/popup-bg.png	(from https://eventify-html-demo.vercel.app/assets/css/main.css)
18:42:30	27532/27532	---M--	200	added ('OK')	image/png	etag:%22618f900439cb158501bdca00fa266da8%22	https://eventify-html-demo.vercel.app/assets/img/bg/contact-bg1.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/bg/contact-bg1.png	(from https://eventify-html-demo.vercel.app/assets/css/main.css)
18:42:30	140/140	---M--	200	added ('OK')	image/png	etag:%2227ff435a274c203195f35f880f79b0c7%22	https://eventify-html-demo.vercel.app/assets/img/bg/contact-bg2.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/bg/contact-bg2.png	(from https://eventify-html-demo.vercel.app/assets/css/main.css)
18:42:31	1838/1838	---M--	200	added ('OK')	image/png	etag:%226992158be65ee43d7d43b975a3623e8f%22	https://eventify-html-demo.vercel.app/assets/img/logo/logo1.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/logo/logo1.png	(from https://eventify-html-demo.vercel.app/contact)
18:42:31	0/-1	---M--	308	error ('')			https://eventify-html-demo.vercel.app/index10.html	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/index10.a7.delayed	(from https://eventify-html-demo.vercel.app/contact)
18:42:31	0/-1	---M--	308	error ('')			https://eventify-html-demo.vercel.app/index10.html	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/index10.a8.delayed	(from https://eventify-html-demo.vercel.app/contact)
18:42:31	0/-1	---M--	308	error ('')			https://eventify-html-demo.vercel.app/index10.html	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/index10.a9.delayed	(from https://eventify-html-demo.vercel.app/contact)
18:42:31	100960/100960	---M--	200	added ('OK')	image/png	etag:%2285bf29123be1bd27e8d5d958956fc96c%22	https://eventify-html-demo.vercel.app/assets/img/bg/header-bg12.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/bg/header-bg12.png	(from https://eventify-html-demo.vercel.app/contact)
18:42:32	109375/109375	---M--	200	added ('OK')	image/png	etag:%228776574853b65d5beb5843755eea3fa6%22	https://eventify-html-demo.vercel.app/assets/img/all-images/contact/contact-img4.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/all-images/contact/contact-img4.png	(from https://eventify-html-demo.vercel.app/contact)
18:42:32	0/-1	---M--	308	error ('')			https://eventify-html-demo.vercel.app/index10.html	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/index10.ad.delayed	(from https://eventify-html-demo.vercel.app/)
18:42:32	0/-1	---M--	308	error ('')			https://eventify-html-demo.vercel.app/index10.html	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/index10.ae.delayed	(from https://eventify-html-demo.vercel.app/)
18:42:32	0/-1	---M--	308	error ('')			https://eventify-html-demo.vercel.app/index10.html	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/index10.af.delayed	(from https://eventify-html-demo.vercel.app/)
18:42:33	160284/160284	---M--	200	added ('OK')	image/png	etag:%22fbb970a0b2409479b21e6ab36a39aee8%22	https://eventify-html-demo.vercel.app/assets/img/all-images/contact/contact-img1.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/all-images/contact/contact-img1.png	(from https://eventify-html-demo.vercel.app/contact)
18:42:33	193321/193321	---M--	200	added ('OK')	image/png	etag:%22260f06d57990cc430ac04170a480a2c6%22	https://eventify-html-demo.vercel.app/assets/img/bg/header-bg2.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/bg/header-bg2.png	(from https://eventify-html-demo.vercel.app/)
18:42:34	80719/80719	---M--	200	added ('OK')	image/png	etag:%22162627aa26f16c9a6abceaf1dcf139bb%22	https://eventify-html-demo.vercel.app/assets/img/all-images/about/about-img1.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/all-images/about/about-img1.png	(from https://eventify-html-demo.vercel.app/)
18:42:34	188382/188382	---M--	200	added ('OK')	image/png	etag:%227048780a860288fa5115b9aa0a02c9f1%22	https://eventify-html-demo.vercel.app/assets/img/all-images/hero/hero-img1.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/all-images/hero/hero-img1.png	(from https://eventify-html-demo.vercel.app/)
18:42:34	29539/29539	---M--	200	added ('OK')	image/png	etag:%229eab908a1691fa27594fdd720f80d704%22	https://eventify-html-demo.vercel.app/assets/img/all-images/about/about-img2.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/all-images/about/about-img2.png	(from https://eventify-html-demo.vercel.app/)
18:42:34	34037/34037	---M--	200	added ('OK')	image/png	etag:%221e8f60fb876625e5694fe20338eb718f%22	https://eventify-html-demo.vercel.app/assets/img/all-images/about/about-img3.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/all-images/about/about-img3.png	(from https://eventify-html-demo.vercel.app/)
18:42:35	5343/5343	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22aa26d381c40e20bafbc905679fe5b7cf%22	https://eventify-html-demo.vercel.app/assets/img/icons/about-icon1.svg	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/icons/about-icon1.svg	(from https://eventify-html-demo.vercel.app/)
18:42:35	7051/7051	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22a90a6b7fac8770f1994c3492920b9998%22	https://eventify-html-demo.vercel.app/assets/img/icons/about-icon2.svg	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/icons/about-icon2.svg	(from https://eventify-html-demo.vercel.app/)
18:42:35	29120/29120	---M--	200	added ('OK')	image/png	etag:%22fa98a4f9de5d745de37793a8a72a09ee%22	https://eventify-html-demo.vercel.app/assets/img/all-images/event/event-img1.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/all-images/event/event-img1.png	(from https://eventify-html-demo.vercel.app/)
18:42:36	29453/29453	---M--	200	added ('OK')	image/png	etag:%22c835e08171731b4cfa51d09c74dcfec7%22	https://eventify-html-demo.vercel.app/assets/img/all-images/event/event-img2.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/all-images/event/event-img2.png	(from https://eventify-html-demo.vercel.app/)
18:42:37	24847/24847	---M--	200	added ('OK')	image/png	etag:%2221edcf5b723a816c910323dcf2f330b2%22	https://eventify-html-demo.vercel.app/assets/img/all-images/event/event-img3.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/all-images/event/event-img3.png	(from https://eventify-html-demo.vercel.app/)
18:42:37	44071/44071	---M--	200	added ('OK')	image/png	etag:%2255b1c80a9c6869b894f87b56793e6587%22	https://eventify-html-demo.vercel.app/assets/img/all-images/team/team-img2.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/all-images/team/team-img2.png	(from https://eventify-html-demo.vercel.app/)
18:42:38	47080/47080	---M--	200	added ('OK')	image/png	etag:%223f67176e6057480aec72ba8d06a16f5d%22	https://eventify-html-demo.vercel.app/assets/img/all-images/team/team-img1.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/all-images/team/team-img1.png	(from https://eventify-html-demo.vercel.app/)
18:42:38	41605/41605	---M--	200	added ('OK')	image/png	etag:%2284ee1d7fb519440998c4145541e39aab%22	https://eventify-html-demo.vercel.app/assets/img/all-images/team/team-img3.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/all-images/team/team-img3.png	(from https://eventify-html-demo.vercel.app/)
18:42:39	157321/157321	---M--	200	added ('OK')	image/png	etag:%22670c39612503caa0e04ec300de665312%22	https://eventify-html-demo.vercel.app/assets/img/all-images/testimonials/testimonial-img2.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/all-images/testimonials/testimonial-img2.png	(from https://eventify-html-demo.vercel.app/)
18:42:39	2378/2378	---M--	200	added ('OK')	image/png	etag:%220790d4fa3b7a98f9cb23673782efd4d3%22	https://eventify-html-demo.vercel.app/assets/img/all-images/testimonials/testimonial-img1.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/all-images/testimonials/testimonial-img1.png	(from https://eventify-html-demo.vercel.app/)
18:42:40	53869/53869	---M--	200	added ('OK')	image/png	etag:%227e295b71d126c1a049bc7d2ce8f7075c%22	https://eventify-html-demo.vercel.app/assets/img/all-images/memory/memory-img1.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/all-images/memory/memory-img1.png	(from https://eventify-html-demo.vercel.app/)
18:42:40	12304/12304	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22d8f88091f8332c986fb04422acbf748d%22	https://eventify-html-demo.vercel.app/assets/img/icons/logo1.svg	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/icons/logo1.svg	(from https://eventify-html-demo.vercel.app/)
18:42:41	66809/66809	---M--	200	added ('OK')	image/png	etag:%224eed595b0cdebf69f12da04fbd4e401b%22	https://eventify-html-demo.vercel.app/assets/img/all-images/memory/memory-img2.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/all-images/memory/memory-img2.png	(from https://eventify-html-demo.vercel.app/)
18:42:41	75256/75256	---M--	200	added ('OK')	image/png	etag:%225785ec2747211807fe413b4cf3956d5a%22	https://eventify-html-demo.vercel.app/assets/img/all-images/memory/memory-img3.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/all-images/memory/memory-img3.png	(from https://eventify-html-demo.vercel.app/)
18:42:41	54444/54444	---M--	200	added ('OK')	image/png	etag:%22ab424080eff99d8ee51710469704c9dc%22	https://eventify-html-demo.vercel.app/assets/img/all-images/blog/blog-img1.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/all-images/blog/blog-img1.png	(from https://eventify-html-demo.vercel.app/)
18:42:42	48140/48140	---M--	200	added ('OK')	image/png	etag:%222bba41c3b8cb76b900dd46dde7b422f7%22	https://eventify-html-demo.vercel.app/assets/img/all-images/blog/blog-img2.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/all-images/blog/blog-img2.png	(from https://eventify-html-demo.vercel.app/)
18:42:42	0/-1	---M--	308	error ('')			https://eventify-html-demo.vercel.app/index10.html	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/index10.c6.delayed	(from https://eventify-html-demo.vercel.app/index2)
18:42:42	0/-1	---M--	308	error ('')			https://eventify-html-demo.vercel.app/index10.html	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/index10.c7.delayed	(from https://eventify-html-demo.vercel.app/index2)
18:42:42	0/-1	---M--	308	error ('')			https://eventify-html-demo.vercel.app/index10.html	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/index10.c8.delayed	(from https://eventify-html-demo.vercel.app/index2)
18:42:43	57901/57901	---M--	200	added ('OK')	image/png	etag:%224ac503ba4c0ba64bc4c2b7989d2fad64%22	https://eventify-html-demo.vercel.app/assets/img/all-images/blog/blog-img3.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/all-images/blog/blog-img3.png	(from https://eventify-html-demo.vercel.app/)
18:42:43	1126/1126	---M--	200	added ('OK')	image/png	etag:%22624149702dc1edae2b6da231f9503982%22	https://eventify-html-demo.vercel.app/assets/img/elements/elements9.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/elements/elements9.png	(from https://eventify-html-demo.vercel.app/index2)
18:42:44	1322/1322	---M--	200	added ('OK')	image/png	etag:%229baa10e7d908e10eaf508aa14d7848e6%22	https://eventify-html-demo.vercel.app/assets/img/elements/elements10.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/elements/elements10.png	(from https://eventify-html-demo.vercel.app/index2)
18:42:44	2440/2440	---M--	200	added ('OK')	image/png	etag:%22f3d5fe83dae2912997aeefe01b68eb08%22	https://eventify-html-demo.vercel.app/assets/img/elements/elements11.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/elements/elements11.png	(from https://eventify-html-demo.vercel.app/index2)
18:42:45	168329/168329	---M--	200	added ('OK')	image/png	etag:%2268f0c52ec090b3b07d2fa72ff89a47e5%22	https://eventify-html-demo.vercel.app/assets/img/all-images/hero/hero-img2.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/all-images/hero/hero-img2.png	(from https://eventify-html-demo.vercel.app/index2)
18:42:45	199954/199954	---M--	200	added ('OK')	image/png	etag:%22cacb76235312b1ba10a30279c8d554b3%22	https://eventify-html-demo.vercel.app/assets/img/all-images/hero/hero-img3.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/all-images/hero/hero-img3.png	(from https://eventify-html-demo.vercel.app/index2)
18:42:45	182027/182027	---M--	200	added ('OK')	image/png	etag:%2280f39353798e68273fbf8646331ef71b%22	https://eventify-html-demo.vercel.app/assets/img/all-images/hero/hero-img4.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/all-images/hero/hero-img4.png	(from https://eventify-html-demo.vercel.app/index2)
18:42:46	11523/11523	---M--	200	added ('OK')	image/png	etag:%22c0e5b4ae50b4e968ce4368e10613e4b6%22	https://eventify-html-demo.vercel.app/assets/img/elements/elements13.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/elements/elements13.png	(from https://eventify-html-demo.vercel.app/index2)
18:42:46	1342/1342	---M--	200	added ('OK')	image/png	etag:%22d6dc2b24e582742a52d76bc6303a6465%22	https://eventify-html-demo.vercel.app/assets/img/elements/elements14.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/elements/elements14.png	(from https://eventify-html-demo.vercel.app/index2)
18:42:47	41354/41354	---M--	200	added ('OK')	image/png	etag:%22c3d9b81e2a284057c275eebdb20115bf%22	https://eventify-html-demo.vercel.app/assets/img/all-images/about/about-img4.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/all-images/about/about-img4.png	(from https://eventify-html-demo.vercel.app/index2)
18:42:47	28032/28032	---M--	200	added ('OK')	image/png	etag:%2206905a8a2f33d341d275a460f8d9c5e8%22	https://eventify-html-demo.vercel.app/assets/img/all-images/about/about-img5.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/all-images/about/about-img5.png	(from https://eventify-html-demo.vercel.app/index2)
18:42:48	29606/29606	---M--	200	added ('OK')	image/png	etag:%228163f528bc55b7427de72575c42feb7d%22	https://eventify-html-demo.vercel.app/assets/img/all-images/about/about-img6.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/all-images/about/about-img6.png	(from https://eventify-html-demo.vercel.app/index2)
18:42:48	12861/12861	---M--	200	added ('OK')	image/png	etag:%2220b2d9972bdc68fa245bf8bc7fe72c23%22	https://eventify-html-demo.vercel.app/assets/img/all-images/team/team-img4.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/all-images/team/team-img4.png	(from https://eventify-html-demo.vercel.app/index2)
18:42:49	3081/3081	---M--	200	added ('OK')	image/png	etag:%220d4bdaea8a90fd5761089e8577a87cab%22	https://eventify-html-demo.vercel.app/assets/img/elements/elements16.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/elements/elements16.png	(from https://eventify-html-demo.vercel.app/index2)
18:42:49	13462/13462	---M--	200	added ('OK')	image/png	etag:%22421de92080b23be8cbbadb003b4ea89a%22	https://eventify-html-demo.vercel.app/assets/img/all-images/team/team-img5.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/all-images/team/team-img5.png	(from https://eventify-html-demo.vercel.app/index2)
18:42:50	13921/13921	---M--	200	added ('OK')	image/png	etag:%227d8d64a921982350a9c3e77241dffa87%22	https://eventify-html-demo.vercel.app/assets/img/all-images/team/team-img6.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/all-images/team/team-img6.png	(from https://eventify-html-demo.vercel.app/index2)
18:42:50	15959/15959	---M--	200	added ('OK')	image/png	etag:%2250642b9769ce146d7ba2696b1f13e3e9%22	https://eventify-html-demo.vercel.app/assets/img/all-images/team/team-img7.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/all-images/team/team-img7.png	(from https://eventify-html-demo.vercel.app/index2)
18:42:50	1018/1018	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2265561f2dd9e41b21a4b05a7670d294ff%22	https://eventify-html-demo.vercel.app/assets/img/icons/mail2.svg	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/icons/mail2.svg	(from https://eventify-html-demo.vercel.app/index2)
18:42:51	1503/1503	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2201b1700300d31b08afc66c54385e38f2%22	https://eventify-html-demo.vercel.app/assets/img/icons/phn2.svg	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/icons/phn2.svg	(from https://eventify-html-demo.vercel.app/index2)
18:42:52	0/-1	---M--	308	error ('')			https://eventify-html-demo.vercel.app/index10.html	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/index10.dc.delayed	(from https://eventify-html-demo.vercel.app/index3)
18:42:52	0/-1	---M--	308	error ('')			https://eventify-html-demo.vercel.app/index10.html	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/index10.dd.delayed	(from https://eventify-html-demo.vercel.app/index3)
18:42:52	0/-1	---M--	308	error ('')			https://eventify-html-demo.vercel.app/index10.html	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/index10.de.delayed	(from https://eventify-html-demo.vercel.app/index3)
18:42:52	1364/1364	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222f942abd6ebf7deb6b3170580cb90912%22	https://eventify-html-demo.vercel.app/assets/img/icons/clock2.svg	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/icons/clock2.svg	(from https://eventify-html-demo.vercel.app/index2)
18:42:52	2598/2598	---M--	200	added ('OK')	image/png	etag:%22e383fb194720cb32e1dbd211671d4f1b%22	https://eventify-html-demo.vercel.app/assets/img/elements/elements18.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/elements/elements18.png	(from https://eventify-html-demo.vercel.app/index3)
18:42:52	1133/1133	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226965c40892c6a04757635d3a96a87ef9%22	https://eventify-html-demo.vercel.app/assets/img/icons/arrow1.svg	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/icons/arrow1.svg	(from https://eventify-html-demo.vercel.app/index3)
18:42:53	8106/8106	---M--	200	added ('OK')	image/png	etag:%2297d402f97e309ea9c927c9a96cf191bc%22	https://eventify-html-demo.vercel.app/assets/img/all-images/about/about-img10.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/all-images/about/about-img10.png	(from https://eventify-html-demo.vercel.app/index3)
18:42:53	1247/1247	---M--	200	added ('OK')	image/png	etag:%22f74d8e6a6fc253dd3a1bf986d8fe22d3%22	https://eventify-html-demo.vercel.app/assets/img/elements/elements21.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/elements/elements21.png	(from https://eventify-html-demo.vercel.app/index3)
18:42:54	3995/3995	---M--	200	added ('OK')	image/png	etag:%22de3e6d35e1b9c0a55a5c49bfedfaa9b9%22	https://eventify-html-demo.vercel.app/assets/img/elements/elements22.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/elements/elements22.png	(from https://eventify-html-demo.vercel.app/index3)
18:42:54	13641/13641	---M--	200	added ('OK')	image/png	etag:%221fb417c4efe6918f3fd17b573053a51c%22	https://eventify-html-demo.vercel.app/assets/img/all-images/team/team-img8.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/all-images/team/team-img8.png	(from https://eventify-html-demo.vercel.app/index3)
18:42:55	891/891	---M--	200	added ('OK')	image/svg+xml	etag:%222f51c864da4113b5800587c1dcb86ee7%22	https://eventify-html-demo.vercel.app/assets/img/icons/share1.svg	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/icons/share1.svg	(from https://eventify-html-demo.vercel.app/index3)
18:42:55	15653/15653	---M--	200	added ('OK')	image/png	etag:%2299c09e1494182f49c432fe2f2983b0c5%22	https://eventify-html-demo.vercel.app/assets/img/all-images/team/team-img9.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/all-images/team/team-img9.png	(from https://eventify-html-demo.vercel.app/index3)
18:42:56	15297/15297	---M--	200	added ('OK')	image/png	etag:%22cc6802552e03a898b4bb676281aa4a73%22	https://eventify-html-demo.vercel.app/assets/img/all-images/team/team-img10.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/all-images/team/team-img10.png	(from https://eventify-html-demo.vercel.app/index3)
18:42:56	17295/17295	---M--	200	added ('OK')	image/png	etag:%22b2de180ea4f371fb0c9f1348b5a81b6a%22	https://eventify-html-demo.vercel.app/assets/img/all-images/team/team-img11.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/all-images/team/team-img11.png	(from https://eventify-html-demo.vercel.app/index3)
18:42:57	3055/3055	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22d090260cedb5c225a07dd0b8c42efde4%22	https://eventify-html-demo.vercel.app/assets/img/icons/calender2.svg	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/icons/calender2.svg	(from https://eventify-html-demo.vercel.app/index3)
18:42:57	58147/58147	---M--	200	added ('OK')	image/png	etag:%224bddd4f643ffc356cee785f7b36d77e0%22	https://eventify-html-demo.vercel.app/assets/img/all-images/event/event-img4.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/all-images/event/event-img4.png	(from https://eventify-html-demo.vercel.app/index3)
18:42:58	51650/51650	---M--	200	added ('OK')	image/png	etag:%2244905355e7bf6187c047e2aeb6d00c84%22	https://eventify-html-demo.vercel.app/assets/img/all-images/event/event-img5.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/all-images/event/event-img5.png	(from https://eventify-html-demo.vercel.app/index3)
18:42:59	63492/63492	---M--	200	added ('OK')	image/png	etag:%223d1450490e1eb8158a9455ae8f56ce6b%22	https://eventify-html-demo.vercel.app/assets/img/all-images/event/event-img6.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/all-images/event/event-img6.png	(from https://eventify-html-demo.vercel.app/index3)
18:42:59	51864/51864	---M--	200	added ('OK')	image/png	etag:%22c42796abf04538b637f108257631b0b9%22	https://eventify-html-demo.vercel.app/assets/img/all-images/memory/memory-img4.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/all-images/memory/memory-img4.png	(from https://eventify-html-demo.vercel.app/index3)
18:43:00	73980/73980	---M--	200	added ('OK')	image/png	etag:%227220ad25c85cf6fba93e78446e563b13%22	https://eventify-html-demo.vercel.app/assets/img/all-images/memory/memory-img5.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/all-images/memory/memory-img5.png	(from https://eventify-html-demo.vercel.app/index3)
18:43:00	66869/66869	---M--	200	added ('OK')	image/png	etag:%22f609caba0af9187624c23bae36325e7a%22	https://eventify-html-demo.vercel.app/assets/img/all-images/memory/memory-img6.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/all-images/memory/memory-img6.png	(from https://eventify-html-demo.vercel.app/index3)
18:43:01	3659/3659	---M--	200	added ('OK')	image/png	etag:%220e948b30ee75d032822347728bb2bc3f%22	https://eventify-html-demo.vercel.app/assets/img/elements/elements24.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/elements/elements24.png	(from https://eventify-html-demo.vercel.app/index3)
18:43:01	39506/39506	---M--	200	added ('OK')	image/png	etag:%225e8cdd8c30ade0302ef9b0c459da196f%22	https://eventify-html-demo.vercel.app/assets/img/all-images/cta/cta-img1.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/all-images/cta/cta-img1.png	(from https://eventify-html-demo.vercel.app/index3)
18:43:02	532/532	---M--	200	added ('OK')	image/png	etag:%220b15554d988183de48d952aefa45cf8b%22	https://eventify-html-demo.vercel.app/assets/img/logo/fav-logo2.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/logo/fav-logo2.png	(from https://eventify-html-demo.vercel.app/index4)
18:43:02	1876/1876	---M--	200	added ('OK')	image/png	etag:%22c571687b9eb9bc8fec44fc351abcfe17%22	https://eventify-html-demo.vercel.app/assets/img/logo/logo3.png	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/assets/img/logo/logo3.png	(from https://eventify-html-demo.vercel.app/index4)
18:43:02	0/-1	---M--	308	error ('')			https://eventify-html-demo.vercel.app/index10.html	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/index10.f4.delayed	(from https://eventify-html-demo.vercel.app/index4)
18:43:02	0/-1	---M--	308	error ('')			https://eventify-html-demo.vercel.app/index10.html	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/index10.f5.delayed	(from https://eventify-html-demo.vercel.app/index4)
18:43:02	0/-1	---M--	308	error ('')			https://eventify-html-demo.vercel.app/index10.html	D:/Websites_Data_Download/eventweb/eventweb/eventify-html-demo.vercel.app/index10.f6.delayed	(from https://eventify-html-demo.vercel.app/index4)
